Hd608008e34c4,sse-example-sse-1,0.06%,21.33MiB / 4.821GiB,0.43%,2.39kB / 2.43kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.06%,21.33MiB / 4.821GiB,0.43%,2.39kB / 2.43kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.18%,21.39MiB / 4.821GiB,0.43%,4.14kB / 5.1kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.18%,21.39MiB / 4.821GiB,0.43%,4.14kB / 5.1kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.4MiB / 4.821GiB,0.43%,4.27kB / 5.38kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.4MiB / 4.821GiB,0.43%,4.27kB / 5.38kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.4MiB / 4.821GiB,0.43%,4.4kB / 5.66kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.4MiB / 4.821GiB,0.43%,4.4kB / 5.66kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.05%,21.4MiB / 4.821GiB,0.43%,4.53kB / 5.95kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.05%,21.4MiB / 4.821GiB,0.43%,4.53kB / 5.95kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,4.67kB / 6.23kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,4.67kB / 6.23kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.06%,21.41MiB / 4.821GiB,0.43%,4.8kB / 6.52kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.06%,21.41MiB / 4.821GiB,0.43%,4.8kB / 6.52kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.41MiB / 4.821GiB,0.43%,4.93kB / 6.8kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.41MiB / 4.821GiB,0.43%,4.93kB / 6.8kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,5.06kB / 7.08kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,5.06kB / 7.08kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.41MiB / 4.821GiB,0.43%,5.19kB / 7.37kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.41MiB / 4.821GiB,0.43%,5.19kB / 7.37kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,5.33kB / 7.65kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.41MiB / 4.821GiB,0.43%,5.33kB / 7.65kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.26%,21.54MiB / 4.821GiB,0.44%,7.33kB / 11.9kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.26%,21.54MiB / 4.821GiB,0.44%,7.33kB / 11.9kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.05%,21.54MiB / 4.821GiB,0.44%,7.53kB / 12.3kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.05%,21.54MiB / 4.821GiB,0.44%,7.53kB / 12.3kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.54MiB / 4.821GiB,0.44%,7.73kB / 12.7kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.54MiB / 4.821GiB,0.44%,7.73kB / 12.7kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.54MiB / 4.821GiB,0.44%,7.93kB / 13.2kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.07%,21.54MiB / 4.821GiB,0.44%,7.93kB / 13.2kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.54MiB / 4.821GiB,0.44%,8.12kB / 13.6kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.54MiB / 4.821GiB,0.44%,8.12kB / 13.6kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.54MiB / 4.821GiB,0.44%,8.32kB / 14kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.54MiB / 4.821GiB,0.44%,8.32kB / 14kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.06%,21.66MiB / 4.821GiB,0.44%,8.59kB / 14.4kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.06%,21.66MiB / 4.821GiB,0.44%,8.59kB / 14.4kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.11%,21.66MiB / 4.821GiB,0.44%,8.79kB / 14.9kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.11%,21.66MiB / 4.821GiB,0.44%,8.79kB / 14.9kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.54MiB / 4.821GiB,0.44%,8.99kB / 15.3kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.10%,21.54MiB / 4.821GiB,0.44%,8.99kB / 15.3kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.54MiB / 4.821GiB,0.44%,9.18kB / 15.7kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.08%,21.54MiB / 4.821GiB,0.44%,9.18kB / 15.7kB,0B / 4.62MB,14
Hd608008e34c4,sse-example-sse-1,0.49%,21.59MiB / 4.821GiB,0.44%,11.3kB / 21.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.49%,21.59MiB / 4.821GiB,0.44%,11.3kB / 21.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.59MiB / 4.821GiB,0.44%,11.5kB / 22.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.59MiB / 4.821GiB,0.44%,11.5kB / 22.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.59MiB / 4.821GiB,0.44%,11.8kB / 22.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.59MiB / 4.821GiB,0.44%,11.8kB / 22.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.6MiB / 4.821GiB,0.44%,12kB / 23.2kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.6MiB / 4.821GiB,0.44%,12kB / 23.2kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.59MiB / 4.821GiB,0.44%,12.3kB / 23.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.59MiB / 4.821GiB,0.44%,12.3kB / 23.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.59MiB / 4.821GiB,0.44%,12.3kB / 23.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.59MiB / 4.821GiB,0.44%,12.6kB / 24.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.59MiB / 4.821GiB,0.44%,12.6kB / 24.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.6MiB / 4.821GiB,0.44%,12.8kB / 24.9kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.6MiB / 4.821GiB,0.44%,12.8kB / 24.9kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.11%,21.59MiB / 4.821GiB,0.44%,13.1kB / 25.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.11%,21.59MiB / 4.821GiB,0.44%,13.1kB / 25.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.59MiB / 4.821GiB,0.44%,13.4kB / 26kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.59MiB / 4.821GiB,0.44%,13.4kB / 26kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.59MiB / 4.821GiB,0.44%,13.6kB / 26.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.59MiB / 4.821GiB,0.44%,13.6kB / 26.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.33%,21.61MiB / 4.821GiB,0.44%,15.6kB / 32.7kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.33%,21.61MiB / 4.821GiB,0.44%,15.6kB / 32.7kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.61MiB / 4.821GiB,0.44%,16kB / 33.4kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.61MiB / 4.821GiB,0.44%,16kB / 33.4kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.61MiB / 4.821GiB,0.44%,16.3kB / 34.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.61MiB / 4.821GiB,0.44%,16.3kB / 34.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.61MiB / 4.821GiB,0.44%,16.6kB / 34.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.08%,21.61MiB / 4.821GiB,0.44%,16.6kB / 34.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.74MiB / 4.821GiB,0.44%,17kB / 35.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.07%,21.74MiB / 4.821GiB,0.44%,17kB / 35.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.10%,21.61MiB / 4.821GiB,0.44%,17.3kB / 36.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.10%,21.61MiB / 4.821GiB,0.44%,17.3kB / 36.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.11%,21.61MiB / 4.821GiB,0.44%,17.6kB / 37kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.11%,21.61MiB / 4.821GiB,0.44%,17.6kB / 37kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.10%,21.61MiB / 4.821GiB,0.44%,17.9kB / 37.7kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.10%,21.61MiB / 4.821GiB,0.44%,17.9kB / 37.7kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.61MiB / 4.821GiB,0.44%,18.3kB / 38.4kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.61MiB / 4.821GiB,0.44%,18.3kB / 38.4kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.63MiB / 4.821GiB,0.44%,18.9kB / 39.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.63MiB / 4.821GiB,0.44%,18.9kB / 39.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.34%,21.69MiB / 4.821GiB,0.44%,21.7kB / 47.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.34%,21.69MiB / 4.821GiB,0.44%,21.7kB / 47.1kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.68MiB / 4.821GiB,0.44%,22kB / 48kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.68MiB / 4.821GiB,0.44%,22kB / 48kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.68MiB / 4.821GiB,0.44%,22.4kB / 48.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.09%,21.68MiB / 4.821GiB,0.44%,22.4kB / 48.8kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.06%,21.68MiB / 4.821GiB,0.44%,22.8kB / 49.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.06%,21.68MiB / 4.821GiB,0.44%,22.8kB / 49.6kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.68MiB / 4.821GiB,0.44%,23.2kB / 50.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.15%,21.68MiB / 4.821GiB,0.44%,23.2kB / 50.5kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.12%,21.68MiB / 4.821GiB,0.44%,23.6kB / 51.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.12%,21.68MiB / 4.821GiB,0.44%,23.6kB / 51.3kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.68MiB / 4.821GiB,0.44%,24kB / 52.2kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.13%,21.68MiB / 4.821GiB,0.44%,24kB / 52.2kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.16%,21.68MiB / 4.821GiB,0.44%,24.4kB / 53kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.16%,21.68MiB / 4.821GiB,0.44%,24.4kB / 53kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.12%,21.68MiB / 4.821GiB,0.44%,24.9kB / 53.9kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.12%,21.68MiB / 4.821GiB,0.44%,24.9kB / 53.9kB,0B / 4.62MB,15
Hd608008e34c4,sse-example-sse-1,0.82%,21.84MiB / 4.821GiB,0.44%,28.1kB / 64.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.82%,21.84MiB / 4.821GiB,0.44%,28.1kB / 64.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.86MiB / 4.821GiB,0.44%,28.6kB / 65.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.86MiB / 4.821GiB,0.44%,28.6kB / 65.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,29.1kB / 66.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,29.1kB / 66.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.98MiB / 4.821GiB,0.45%,29.5kB / 67.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.98MiB / 4.821GiB,0.45%,29.5kB / 67.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.08%,21.86MiB / 4.821GiB,0.44%,30kB / 68.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.08%,21.86MiB / 4.821GiB,0.44%,30kB / 68.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.86MiB / 4.821GiB,0.44%,30.5kB / 69.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.86MiB / 4.821GiB,0.44%,30.5kB / 69.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,30.9kB / 70.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,30.9kB / 70.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,31.4kB / 71.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.86MiB / 4.821GiB,0.44%,31.4kB / 71.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.86MiB / 4.821GiB,0.44%,31.8kB / 72.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.86MiB / 4.821GiB,0.44%,31.8kB / 72.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,32.3kB / 73.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,32.3kB / 73.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.86MiB / 4.821GiB,0.44%,32.8kB / 74.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.86MiB / 4.821GiB,0.44%,32.8kB / 74.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.51%,21.9MiB / 4.821GiB,0.44%,36.6kB / 86.5kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.51%,21.9MiB / 4.821GiB,0.44%,36.6kB / 86.5kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.9MiB / 4.821GiB,0.44%,37.2kB / 87.6kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.9MiB / 4.821GiB,0.44%,37.2kB / 87.6kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.9MiB / 4.821GiB,0.44%,37.7kB / 88.7kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.9MiB / 4.821GiB,0.44%,37.7kB / 88.7kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.9MiB / 4.821GiB,0.44%,38.2kB / 89.9kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.9MiB / 4.821GiB,0.44%,38.2kB / 89.9kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.16%,21.9MiB / 4.821GiB,0.44%,38.7kB / 91kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.16%,21.9MiB / 4.821GiB,0.44%,38.7kB / 91kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.9MiB / 4.821GiB,0.44%,39.3kB / 92.2kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.9MiB / 4.821GiB,0.44%,39.3kB / 92.2kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.9MiB / 4.821GiB,0.44%,39.8kB / 93.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.9MiB / 4.821GiB,0.44%,39.8kB / 93.3kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.9MiB / 4.821GiB,0.44%,40.3kB / 94.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.9MiB / 4.821GiB,0.44%,40.3kB / 94.4kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.91MiB / 4.821GiB,0.44%,40.8kB / 95.6kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.91MiB / 4.821GiB,0.44%,40.8kB / 95.6kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.33%,21.95MiB / 4.821GiB,0.44%,43.1kB / 105kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.33%,21.95MiB / 4.821GiB,0.44%,43.1kB / 105kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.15%,21.95MiB / 4.821GiB,0.44%,43.6kB / 106kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.15%,21.95MiB / 4.821GiB,0.44%,43.6kB / 106kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.95MiB / 4.821GiB,0.44%,44.2kB / 107kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.10%,21.95MiB / 4.821GiB,0.44%,44.2kB / 107kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.95MiB / 4.821GiB,0.44%,44.8kB / 108kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.95MiB / 4.821GiB,0.44%,44.8kB / 108kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.08%,21.95MiB / 4.821GiB,0.44%,45.4kB / 110kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.08%,21.95MiB / 4.821GiB,0.44%,45.4kB / 110kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.95MiB / 4.821GiB,0.44%,46kB / 111kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.95MiB / 4.821GiB,0.44%,46kB / 111kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.95MiB / 4.821GiB,0.44%,46.6kB / 112kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.09%,21.95MiB / 4.821GiB,0.44%,46.6kB / 112kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.06%,21.95MiB / 4.821GiB,0.44%,47.2kB / 114kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.06%,21.95MiB / 4.821GiB,0.44%,47.2kB / 114kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.92MiB / 4.821GiB,0.44%,47.8kB / 115kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.07%,21.92MiB / 4.821GiB,0.44%,47.8kB / 115kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.92MiB / 4.821GiB,0.44%,48.4kB / 116kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.92MiB / 4.821GiB,0.44%,48.4kB / 116kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,1.11%,21.98MiB / 4.821GiB,0.45%,53.5kB / 131kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,1.11%,21.98MiB / 4.821GiB,0.45%,53.5kB / 131kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,54.2kB / 133kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,54.2kB / 133kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.98MiB / 4.821GiB,0.45%,54.8kB / 134kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.13%,21.98MiB / 4.821GiB,0.45%,54.8kB / 134kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,55.5kB / 135kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,55.5kB / 135kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,56.1kB / 137kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,56.1kB / 137kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,56.8kB / 138kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.11%,21.98MiB / 4.821GiB,0.45%,56.8kB / 138kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,57.5kB / 140kB,0B / 4.62MB,16
Hd608008e34c4,sse-example-sse-1,0.12%,21.98MiB / 4.821GiB,0.45%,57.5kB / 140kB,0B / 4.62MB,16
